n_contigs	contig_bp	gap_pct	ctg_N50	ctg_L50	ctg_N90	ctg_L90	ctg_max	gc_avg	gc_std	filename
621	835732	0.000	250	1291	541	1044	3941	0.26277	0.05347	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_44.fa
19	27715	0.000	8	1418	17	1022	3054	0.75526	0.04630	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_45.fa
2764	5600907	0.000	827	2140	2250	1176	14060	0.32864	0.03245	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_46.fa
4	4632	0.000	2	1170	4	1135	1179	0.67206	0.06332	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_47.fa
1090	4044606	0.000	286	4244	827	2002	32773	0.43955	0.02379	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_48.fa
17	23529	0.000	8	1438	15	1074	1759	0.53130	0.03437	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_49.fa
244	1165824	0.000	36	7955	156	1798	54981	0.51078	0.05753	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_4.fa
135	181328	0.000	54	1260	118	1035	3054	0.62845	0.09711	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_50.fa
20	30570	0.000	8	1466	18	1068	2457	0.30972	0.04221	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_51.fa
582	1284440	0.000	175	2409	467	1240	8926	0.37065	0.03721	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_52.fa
152	1221699	0.000	24	14092	95	3821	43693	0.40502	0.03638	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_53.fa
348	1935655	0.000	65	7688	239	2416	81024	0.46137	0.01357	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_54.fa
1438	9996244	0.000	318	8500	1054	3476	79998	0.40133	0.02718	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_55.fa
4	4722	0.000	2	1199	4	1001	1433	0.55210	0.02647	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_56.fa
1193	8782457	0.000	219	9899	843	3435	129778	0.61201	0.03856	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_57.fa
6	16356	0.000	2	3613	5	1515	5041	0.40267	0.02194	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_58.fa
29	44494	0.000	10	1339	25	1052	4613	0.37601	0.06734	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_59.fa
2	33365	0.000	1	31267	1	31267	31267	0.44676	0.00775	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_5.fa
1298	8274740	0.000	257	7981	938	3035	101404	0.51345	0.02058	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_60.fa
18	837807	0.000	3	103998	7	53461	230529	0.43311	0.01686	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_61.fa
1	1241	0.000	1	1241	1	1241	1241	0.56487	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_62.fa
608	4284426	0.000	83	12623	391	2909	109745	0.28574	0.01884	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_63.fa
61	149303	0.000	12	2621	47	1151	24919	0.74487	0.04891	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_64.fa
2	2750	0.000	1	1504	2	1246	1504	0.59345	0.00850	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_65.fa
12	21417	0.000	5	2068	10	1341	2357	0.47154	0.01040	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_66.fa
1	2187	0.000	1	2187	1	2187	2187	0.49474	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_67.fa
16	31687	0.000	6	2167	14	1242	4348	0.47010	0.02738	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_68.fa
133	375409	0.000	28	3963	102	1384	19986	0.47604	0.02419	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_69.fa
3853	41255339	0.000	1002	12987	2891	5712	76593	0.69941	0.02760	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_6.fa
113	782900	0.000	13	12127	67	2647	57300	0.64131	0.02000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_70.fa
7	12842	0.000	3	1834	6	1117	3744	0.52391	0.06081	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_71.fa
12	19782	0.000	5	1711	11	1047	2696	0.32712	0.03927	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_72.fa
312	2003174	0.000	40	13359	187	2343	54499	0.43674	0.03429	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_73.fa
7	20146	0.000	2	4196	6	1412	6308	0.46694	0.02331	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_74.fa
1	5253	0.000	1	5253	1	5253	5253	0.62593	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_75.fa
19	28479	0.000	8	1572	17	1106	2410	0.48369	0.05116	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_76.fa
252	541943	0.000	69	2387	202	1167	14709	0.42793	0.03479	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_77.fa
1083	2074423	0.000	310	1943	888	1120	23535	0.63372	0.05000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_78.fa
312	1604342	0.000	59	8023	210	2158	33016	0.35136	0.01598	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_79.fa
541	1685622	0.000	107	4032	398	1429	22853	0.40331	0.05410	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_7.fa
1	1020	0.000	1	1020	1	1020	1020	0.69902	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_80.fa
108	972844	0.000	23	11849	73	4047	34369	0.32112	0.02685	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_81.fa
5	6466	0.000	3	1250	5	1134	1536	0.43953	0.05020	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_82.fa
1	1081	0.000	1	1081	1	1081	1081	0.26179	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_83.fa
19	333522	0.000	3	28448	11	8393	105918	0.47976	0.02841	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_84.fa
311	1707026	0.000	38	8969	201	2130	195625	0.37259	0.02165	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_85.fa
336	3258844	0.000	65	13969	233	4658	58919	0.26838	0.02671	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_86.fa
430	635657	0.000	161	1456	369	1057	7543	0.61605	0.02677	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_87.fa
50	2570113	0.000	10	91919	30	27917	299687	0.40017	0.01406	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_88.fa
80	634754	0.000	6	40288	37	1941	91932	0.41842	0.04104	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_89.fa
201	11961553	0.000	33	102732	114	31390	404796	0.33702	0.01647	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_8.fa
55	102329	0.000	16	1969	46	1062	8312	0.20222	0.03066	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_90.fa
36	50502	0.000	15	1406	32	1058	2407	0.44749	0.05459	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_91.fa
356	2335833	0.000	67	8657	243	3044	106741	0.36803	0.03208	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_92.fa
316	655108	0.000	89	2281	256	1175	17202	0.38529	0.02570	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_93.fa
6926	12048495	0.000	2364	1775	5794	1129	35303	0.45985	0.02118	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_94.fa
1668	3197965	0.000	534	2039	1372	1163	19453	0.54176	0.03505	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_95.fa
381	552595	0.000	147	1433	329	1066	3575	0.60889	0.03419	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_96.fa
5	5912	0.000	3	1181	5	1019	1270	0.44350	0.03520	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_97.fa
672	2169831	0.000	106	4524	484	1358	30779	0.42436	0.05509	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_98.fa
270	1996235	0.000	39	12367	176	3196	70372	0.38325	0.04901	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_99.fa
4	5505	0.000	2	1514	4	1037	1547	0.45341	0.06043	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/11m_NC_Bin_9.fa
3381	6585728	0.000	1105	2079	2782	1196	9246	0.39725	0.02661	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_0.fa
637	1323725	0.000	190	2305	516	1194	12142	0.36848	0.02867	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_100.fa
968	3634044	0.000	230	4810	717	1837	28259	0.44965	0.03236	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_101.fa
15	30837	0.000	4	1899	13	1058	5838	0.47534	0.03880	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_102.fa
5	9758	0.000	2	1700	5	1179	4317	0.46833	0.01943	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_103.fa
230	3160808	0.000	44	24092	144	5959	90936	0.64245	0.02380	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_104.fa
1746	4701781	0.000	492	2944	1379	1532	31463	0.49933	0.03028	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_105.fa
1993	4135662	0.000	660	2280	1627	1248	8990	0.61629	0.03508	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_106.fa
32	77137	0.000	5	2221	25	1069	24376	0.40381	0.02447	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_107.fa
1735	3506383	0.000	577	2172	1422	1245	9593	0.42247	0.03307	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_108.fa
1	3078	0.000	1	3078	1	3078	3078	0.41553	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_109.fa
42	60000	0.000	16	1312	37	1022	3394	0.31045	0.04141	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_10.fa
601	982482	0.000	211	1612	509	1101	9793	0.36104	0.02754	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_110.fa
49	59194	0.000	22	1178	44	1022	1982	0.38425	0.01823	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_111.fa
1	1631	0.000	1	1631	1	1631	1631	0.43164	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_112.fa
254	430192	0.000	82	1660	214	1072	8517	0.27087	0.03416	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_113.fa
9	13011	0.000	4	1277	8	1106	2741	0.60833	0.01304	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_114.fa
3	3937	0.000	2	1387	3	1088	1462	0.49098	0.05716	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_115.fa
296	676580	0.000	65	2447	233	1152	26969	0.50210	0.05390	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_116.fa
958	3647068	0.000	208	4855	704	1842	35964	0.57088	0.03471	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_117.fa
239	5071369	0.000	19	51795	121	7675	343103	0.34319	0.01431	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_118.fa
13	36362	0.000	3	4307	10	1315	10109	0.42704	0.02498	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_119.fa
593	3660398	0.000	125	8857	406	2848	59328	0.67820	0.03059	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_11.fa
374	5781982	0.000	40	32696	226	6087	243068	0.47736	0.02745	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_120.fa
78	184849	0.000	23	2779	63	1324	10825	0.35276	0.03390	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_121.fa
3	3912	0.000	2	1374	3	1019	1519	0.66309	0.02291	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_122.fa
4	25440	0.000	2	9527	3	3074	11565	0.50197	0.00210	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_123.fa
23	26545	0.000	11	1110	21	1015	1817	0.32157	0.01454	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_124.fa
2	3369	0.000	1	2046	2	1323	2046	0.42297	0.00725	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_125.fa
148	210046	0.000	57	1354	128	1064	4602	0.53388	0.06576	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_126.fa
5	5686	0.000	3	1114	5	1016	1294	0.35016	0.02900	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_127.fa
114	624027	0.000	21	7400	74	2101	77702	0.46402	0.05075	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_128.fa
6	7280	0.000	3	1173	6	1109	1475	0.45755	0.02096	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_129.fa
3693	26145790	0.000	761	8425	2742	3467	165375	0.45081	0.02271	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_12.fa
2740	4127122	0.000	1018	1487	2344	1075	8163	0.74795	0.03668	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_130.fa
24	59760	0.000	5	3600	19	1096	10926	0.50146	0.04315	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_131.fa
417	1809889	0.000	75	6436	290	1862	32981	0.49543	0.03214	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_132.fa
1392	5437163	0.000	294	4711	1026	1882	51256	0.61072	0.04465	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_133.fa
48	72538	0.000	17	1420	41	1042	5087	0.44786	0.04512	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_134.fa
1	2485	0.000	1	2485	1	2485	2485	0.36539	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_135.fa
34	52546	0.000	11	1368	29	1034	4608	0.44437	0.05500	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_136.fa
1136	2784680	0.000	336	2691	906	1387	28053	0.35995	0.02507	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_137.fa
1	1150	0.000	1	1150	1	1150	1150	0.45478	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_138.fa
6	8116	0.000	3	1293	6	1013	1820	0.47499	0.01296	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_139.fa
1848	4276800	0.000	522	2548	1476	1286	29837	0.43365	0.02774	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_13.fa
807	2725738	0.000	196	4150	607	1714	19043	0.43114	0.02476	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_140.fa
162	239085	0.000	61	1429	139	1076	6172	0.49280	0.06061	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_141.fa
1	1213	0.000	1	1213	1	1213	1213	0.51608	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_142.fa
242	317427	0.000	100	1272	211	1036	2586	0.34650	0.02612	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_143.fa
1016	2136264	0.000	348	2315	832	1308	20077	0.47377	0.02924	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_144.fa
374	2180976	0.000	46	10518	239	2236	59354	0.37304	0.03490	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_145.fa
17	28387	0.000	6	1695	15	1037	3266	0.28481	0.04093	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_146.fa
290	2297411	0.000	45	13729	182	3186	65335	0.48294	0.01223	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_147.fa
941	4466126	0.000	140	7395	636	1911	102948	0.62096	0.02654	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_148.fa
3633	5870509	0.000	1285	1617	3074	1095	6687	0.40934	0.03286	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_149.fa
4	10214	0.000	1	6378	4	1066	6378	0.33532	0.03679	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_14.fa
1084	2790967	0.000	300	2884	854	1413	24447	0.60408	0.02565	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_150.fa
682	1290624	0.000	212	2008	563	1139	9766	0.55898	0.02914	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_151.fa
384	1935735	0.000	62	7814	259	2154	71332	0.31924	0.02424	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_152.fa
36	46551	0.000	15	1265	32	1020	2053	0.32356	0.03805	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_153.fa
852	9156134	0.000	100	18987	551	4343	189016	0.33301	0.03691	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_154.fa
212	367666	0.000	65	1650	177	1076	12670	0.48817	0.05098	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_155.fa
13	16807	0.000	6	1200	12	1031	2200	0.44190	0.03314	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_156.fa
1	1031	0.000	1	1031	1	1031	1031	0.48109	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_157.fa
1112	1733030	0.000	399	1526	946	1079	11996	0.65381	0.03309	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_158.fa
670	1495110	0.000	187	2449	535	1219	12566	0.29165	0.03040	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_159.fa
9	13965	0.000	4	1586	8	1082	2445	0.49796	0.03002	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_15.fa
3	3669	0.000	2	1068	3	1057	1544	0.39711	0.01109	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_160.fa
3735	5878199	0.000	1366	1573	3173	1093	7526	0.40608	0.02751	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_161.fa
1415	3184183	0.000	434	2484	1139	1307	13935	0.34865	0.02099	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_162.fa
982	11753104	0.000	105	22736	628	4482	187892	0.41823	0.03502	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_163.fa
1232	19443842	0.000	256	21967	845	7467	125257	0.71392	0.03160	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_164.fa
953	2019317	0.000	269	2233	768	1196	32291	0.38514	0.04236	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_165.fa
12	61965	0.000	1	46592	7	1236	46592	0.55980	0.02124	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_166.fa
1089	10367886	0.000	184	12049	772	4304	219653	0.40743	0.03798	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_167.fa
1	1784	0.000	1	1784	1	1784	1784	0.46020	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_168.fa
1	1026	0.000	1	1026	1	1026	1026	0.46589	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_169.fa
15	24977	0.000	4	1390	13	1063	5669	0.47231	0.02349	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_16.fa
275	492760	0.000	89	1756	229	1118	15313	0.38959	0.03519	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_170.fa
56	73915	0.000	25	1321	49	1040	2029	0.40124	0.04673	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_171.fa
3	3451	0.000	2	1129	3	1124	1198	0.39583	0.03124	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_172.fa
2512	16242180	0.000	588	7520	1908	3356	74451	0.56898	0.04000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_173.fa
2	3075	0.000	1	2014	2	1061	2014	0.44813	0.00825	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_174.fa
130	453807	0.000	30	4773	95	1584	19118	0.40997	0.03566	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_175.fa
16	20254	0.000	7	1229	14	1041	1851	0.30271	0.03506	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_176.fa
196	264648	0.000	79	1313	171	1045	4011	0.48976	0.03562	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_177.fa
228	469236	0.000	66	2072	186	1159	13868	0.41715	0.02790	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_178.fa
18	26602	0.000	7	1386	16	1134	4068	0.39775	0.02481	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_179.fa
12	15909	0.000	5	1438	11	1008	2005	0.32076	0.04477	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_17.fa
5	6024	0.000	3	1124	5	1037	1429	0.37052	0.04351	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_180.fa
277	361219	0.000	115	1248	243	1038	2975	0.36128	0.03345	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_181.fa
173	308369	0.000	55	1787	144	1084	7474	0.22798	0.04206	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_182.fa
1	1120	0.000	1	1120	1	1120	1120	0.44643	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_183.fa
26119	38218766	0.000	10121	1466	22460	1070	7618	0.34005	0.02313	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_184.fa
82	156557	0.000	24	2112	69	1109	8557	0.36133	0.03823	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_185.fa
9725	15494788	0.000	3421	1574	8251	1083	20047	0.34079	0.03298	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_186.fa
161	324167	0.000	51	2071	132	1197	7892	0.45968	0.02655	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_187.fa
19	43846	0.000	5	2999	16	1213	6713	0.51546	0.03525	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_188.fa
126	478560	0.000	23	6476	86	1498	17704	0.38100	0.03131	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_189.fa
252	326904	0.000	106	1277	221	1043	2638	0.34816	0.02273	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_18.fa
40	62620	0.000	14	1442	34	1047	4502	0.60671	0.04471	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_190.fa
17	28007	0.000	7	1675	15	1082	3361	0.46067	0.02942	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_191.fa
1554	6340030	0.000	408	4623	1199	2207	37669	0.63396	0.02535	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_192.fa
3113	4487313	0.000	1150	1363	2680	1047	24636	0.44500	0.03804	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_193.fa
148	392011	0.000	39	3406	114	1329	8806	0.50251	0.04271	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_194.fa
29	41262	0.000	11	1375	26	1071	4085	0.48107	0.03346	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_195.fa
663	10907130	0.000	57	34397	405	6204	824061	0.39279	0.02926	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_196.fa
7	9350	0.000	3	1327	7	1047	1855	0.49283	0.04839	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_197.fa
65	220474	0.000	9	4053	47	1387	37586	0.47905	0.03687	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/13m_NC_198.fa
