n_contigs	contig_bp	gap_pct	ctg_N50	ctg_L50	ctg_N90	ctg_L90	ctg_max	gc_avg	gc_std	filename
452	2287548	0.000	88	7813	311	2234	39786	0.48084	0.01590	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_40-contigs.fa
244	1232634	0.000	25	9045	157	1779	90371	0.35601	0.03212	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_41-contigs.fa
2178	6257612	0.000	441	3678	1634	1316	56165	0.52005	0.02236	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_42-contigs.fa
344	626262	0.000	104	1846	285	1127	8312	0.26932	0.05321	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_43-contigs.fa
254	2126584	0.000	55	10723	178	4076	78682	0.50661	0.02435	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_44-contigs.fa
2835	5021667	0.000	873	1765	2355	1094	18463	0.53660	0.05661	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_45-contigs.fa
83	3758429	0.000	13	94203	38	31390	344798	0.34094	0.03318	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_46-contigs.fa
5050	29706629	0.000	1003	8844	3350	2723	55770	0.69890	0.03958	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_47-contigs.fa
16	48720	0.000	5	2986	13	1920	7462	0.33530	0.01668	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_48-contigs.fa
193	777589	0.000	39	4805	137	1855	112358	0.30386	0.02877	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_49-contigs.fa
1133	5039737	0.000	24	43462	704	1391	353217	0.34088	0.03191	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_4-contigs.fa
1	1811	0.000	1	1811	1	1811	1811	0.64384	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_50-contigs.fa
1	7151	0.000	1	7151	1	7151	7151	0.33226	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_51-contigs.fa
3358	5271962	0.000	1123	1468	2847	1062	13037	0.32748	0.07195	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_52-contigs.fa
320	9313069	0.000	29	76974	161	12059	404796	0.34214	0.02755	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_53-contigs.fa
1232	2606590	0.000	316	2250	990	1150	30490	0.36512	0.04593	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_54-contigs.fa
24	57461	0.000	6	3005	20	1280	7869	0.47582	0.04354	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_55-contigs.fa
90	828903	0.000	10	22446	48	3911	86531	0.37656	0.03796	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_56-contigs.fa
1	1019	0.000	1	1019	1	1019	1019	0.41708	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_57-contigs.fa
175	724963	0.000	37	5343	124	1949	46750	0.30627	0.03655	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_58-contigs.fa
571	2210015	0.000	83	6512	394	1513	49446	0.36943	0.02453	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_59-contigs.fa
5284	8715510	0.000	1795	1642	4451	1091	11458	0.35554	0.06260	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_5-contigs.fa
9	13224	0.000	4	1572	8	1119	1926	0.48072	0.01531	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_60-contigs.fa
1641	9579195	0.000	183	10785	1019	2228	158299	0.45089	0.01976	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_61-contigs.fa
152	214626	0.000	61	1368	132	1070	3165	0.32394	0.04685	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_62-contigs.fa
1065	2271302	0.000	280	2230	855	1172	22545	0.51345	0.03598	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_63-contigs.fa
2	2305	0.000	1	1170	2	1135	1170	0.62039	0.02250	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_64-contigs.fa
6	48234	0.000	2	11939	5	5051	12255	0.45887	0.02472	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_65-contigs.fa
301	714981	0.000	86	2875	238	1282	8232	0.50322	0.05036	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_66-contigs.fa
1702	5861056	0.000	291	4903	1212	1436	74654	0.62704	0.02196	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_67-contigs.fa
106	339508	0.000	29	3815	84	1772	16728	0.54997	0.03756	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_68-contigs.fa
684	3476312	0.000	58	11760	418	1699	126997	0.32243	0.03168	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_69-contigs.fa
1753	6793157	0.000	265	5903	1208	1549	108633	0.43405	0.03150	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_6-contigs.fa
1	1748	0.000	1	1748	1	1748	1748	0.67277	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_70-contigs.fa
142	678260	0.000	24	7401	95	1949	50527	0.46161	0.05232	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_71-contigs.fa
130	2399521	0.000	20	37634	69	9030	128290	0.59028	0.04747	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_72-contigs.fa
12	17917	0.000	5	1595	11	1106	2404	0.52604	0.03112	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_73-contigs.fa
3	4424	0.000	2	1351	3	1314	1759	0.44756	0.04443	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_74-contigs.fa
1017	7766020	0.000	84	19113	531	2537	213796	0.37612	0.04539	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_75-contigs.fa
73	1699785	0.000	7	81369	34	9773	194769	0.30300	0.04973	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_76-contigs.fa
888	3293851	0.000	118	5307	618	1509	227137	0.40843	0.03728	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_77-contigs.fa
226	991263	0.000	23	9330	149	1723	63327	0.37204	0.02680	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_78-contigs.fa
2	7849	0.000	1	4933	2	2916	4933	0.47102	0.00225	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_79-contigs.fa
1293	2689081	0.000	381	2213	1049	1202	19257	0.37605	0.03865	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_7-contigs.fa
816	2047314	0.000	224	2984	639	1343	14060	0.30977	0.03321	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_80-contigs.fa
169	993043	0.000	21	9002	110	2407	70372	0.46479	0.04062	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_81-contigs.fa
144	546856	0.000	15	6974	98	1334	40221	0.52066	0.03396	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_82-contigs.fa
19	87322	0.000	3	13261	12	1454	15338	0.51991	0.06253	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_83-contigs.fa
121	220088	0.000	45	1916	102	1219	4469	0.45946	0.01652	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_84-contigs.fa
505	1064381	0.000	115	2046	406	1134	70750	0.59165	0.03876	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_85-contigs.fa
186	1009219	0.000	24	11681	113	2023	92938	0.43462	0.03804	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_86-contigs.fa
719	4569103	0.000	85	12093	446	2374	91932	0.33387	0.04954	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_87-contigs.fa
1	3559	0.000	1	3559	1	3559	3559	0.54510	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_88-contigs.fa
1511	6168803	0.000	225	6307	1028	1650	83039	0.47027	0.01656	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_89-contigs.fa
451	946979	0.000	130	2197	363	1183	40749	0.67086	0.06962	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_8-contigs.fa
202	538769	0.000	45	3041	155	1281	19747	0.38174	0.05234	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_90-contigs.fa
2417	4391590	0.000	747	1834	2001	1112	14798	0.31735	0.08437	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_91-contigs.fa
1258	5168925	0.000	220	6201	870	1731	81024	0.44891	0.01815	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_92-contigs.fa
151	841093	0.000	20	10665	90	2000	51479	0.43955	0.04183	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_93-contigs.fa
273	1929151	0.000	30	15423	158	2664	106741	0.38909	0.03904	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_94-contigs.fa
22	52875	0.000	7	2906	18	1309	8133	0.46241	0.01992	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_95-contigs.fa
2	3624	0.000	1	2592	2	1032	2592	0.72737	0.02150	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_96-contigs.fa
108	160598	0.000	41	1423	93	1089	6424	0.26566	0.03817	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_97-contigs.fa
260	835665	0.000	35	4455	188	1330	48315	0.59426	0.06486	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_98-contigs.fa
389	3847129	0.000	38	24272	201	3581	181586	0.44877	0.04615	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_99-contigs.fa
1	1487	0.000	1	1487	1	1487	1487	0.46402	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/11m_Bin_9-contigs.fa
1884	4752946	0.000	458	2983	1463	1273	25274	0.52356	0.02201	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_0-contigs.fa
2	3036	0.000	1	1992	2	1044	1992	0.47925	0.00425	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_100-contigs.fa
249	468468	0.000	82	1939	207	1166	6639	0.23405	0.03451	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_101-contigs.fa
195	313361	0.000	70	1642	165	1075	4477	0.72258	0.04342	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_102-contigs.fa
816	3178111	0.000	204	4861	612	1967	28259	0.45062	0.03178	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_103-contigs.fa
127	234672	0.000	42	1929	106	1122	8725	0.29011	0.03427	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_104-contigs.fa
2836	5448186	0.000	806	2008	2320	1105	16040	0.49576	0.07154	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_105-contigs.fa
383	641208	0.000	125	1585	322	1093	16584	0.46783	0.03481	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_106-contigs.fa
1506	4825236	0.000	192	3927	1094	1345	824061	0.38220	0.05481	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_107-contigs.fa
4	7695	0.000	1	3853	4	1008	3853	0.50292	0.00687	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_108-contigs.fa
542	2662753	0.000	134	6155	406	2585	35964	0.57359	0.03073	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_109-contigs.fa
2093	4381672	0.000	548	2150	1688	1162	24216	0.49992	0.07117	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_10-contigs.fa
151	4537353	0.000	12	108757	54	16644	385868	0.39530	0.04926	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_110-contigs.fa
6	11232	0.000	3	1707	6	1363	3164	0.57301	0.02065	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_111-contigs.fa
840	2763149	0.000	196	3995	633	1614	31463	0.44346	0.02064	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_112-contigs.fa
7	9517	0.000	3	1146	7	1009	2545	0.60282	0.01838	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_113-contigs.fa
3239	6843662	0.000	965	2269	2619	1210	15008	0.45507	0.02012	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_114-contigs.fa
1	1306	0.000	1	1306	1	1306	1306	0.53905	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_115-contigs.fa
8	11133	0.000	4	1462	7	1174	1631	0.49142	0.03575	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_116-contigs.fa
32	171412	0.000	3	15525	20	1968	56893	0.34291	0.05286	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_117-contigs.fa
2668	4436240	0.000	917	1672	2249	1096	9350	0.31371	0.05631	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_118-contigs.fa
321	1922595	0.000	44	10691	202	2225	87927	0.44375	0.03170	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_119-contigs.fa
422	560677	0.000	171	1282	369	1043	3153	0.67248	0.02947	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_11-contigs.fa
16	28494	0.000	6	1672	14	1145	4071	0.46329	0.03099	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_120-contigs.fa
3922	5630712	0.000	1518	1410	3385	1059	5110	0.34217	0.02681	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_121-contigs.fa
28	43674	0.000	10	1412	24	1047	5669	0.43019	0.04746	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_122-contigs.fa
684	1169464	0.000	231	1712	575	1111	6326	0.52445	0.05956	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_123-contigs.fa
859	1312674	0.000	299	1443	732	1062	24229	0.70936	0.02627	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_124-contigs.fa
211	2975202	0.000	28	27903	125	6227	197787	0.26658	0.02733	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_125-contigs.fa
1803	10739269	0.000	409	6889	1348	3100	74451	0.58943	0.03911	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_126-contigs.fa
25	33129	0.000	10	1184	22	1023	2916	0.41284	0.03298	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_127-contigs.fa
90	1809708	0.000	16	36706	54	10342	82431	0.24956	0.02531	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_128-contigs.fa
643	1347101	0.000	210	2257	525	1259	9688	0.68893	0.05798	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_129-contigs.fa
221	647850	0.000	35	4627	163	1237	25386	0.34152	0.03706	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_12-contigs.fa
1748	4259618	0.000	449	2724	1373	1287	17852	0.43135	0.02948	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_130-contigs.fa
1	1855	0.000	1	1855	1	1855	1855	0.55957	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_131-contigs.fa
485	2387481	0.000	69	7814	319	2048	71332	0.32159	0.02646	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_132-contigs.fa
351	1280276	0.000	39	5652	243	1377	53402	0.33405	0.03209	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_133-contigs.fa
160	708807	0.000	44	5681	119	2256	16280	0.40260	0.01995	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_134-contigs.fa
5306	7971087	0.000	1977	1479	4541	1072	6833	0.37170	0.05331	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_135-contigs.fa
132	989210	0.000	19	12086	78	2960	126264	0.34954	0.03697	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_136-contigs.fa
1959	2750514	0.000	766	1364	1696	1055	5047	0.44047	0.04900	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_137-contigs.fa
1	1365	0.000	1	1365	1	1365	1365	0.45934	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_138-contigs.fa
482	927415	0.000	142	1956	396	1135	14225	0.29688	0.04989	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_139-contigs.fa
74	113455	0.000	27	1479	64	1075	7606	0.38719	0.05066	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_13-contigs.fa
541	3206828	0.000	113	8857	364	2700	34397	0.68154	0.02726	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_140-contigs.fa
317	732157	0.000	72	2713	251	1152	24636	0.45569	0.04574	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_141-contigs.fa
40	60544	0.000	15	1436	35	1042	4284	0.62987	0.07695	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_142-contigs.fa
31	85770	0.000	6	3451	23	1104	16692	0.45329	0.03083	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_143-contigs.fa
529	1339766	0.000	98	3152	405	1169	36798	0.59948	0.03922	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_144-contigs.fa
709	1269551	0.000	230	1852	591	1126	10119	0.35422	0.02749	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_145-contigs.fa
4	4678	0.000	2	1150	4	1022	1426	0.38777	0.04072	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_146-contigs.fa
749	1164378	0.000	267	1499	640	1076	10654	0.29525	0.04083	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_147-contigs.fa
278	966333	0.000	62	4426	203	1666	21664	0.47919	0.04994	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_148-contigs.fa
816	1615674	0.000	235	2051	666	1146	11981	0.44400	0.03132	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_149-contigs.fa
784	8746865	0.000	97	20359	483	4451	164594	0.40422	0.03221	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_14-contigs.fa
523	1681905	0.000	110	4141	382	1466	27427	0.55907	0.08833	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_150-contigs.fa
939	1997562	0.000	259	2347	756	1180	14766	0.35065	0.02686	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_151-contigs.fa
20	95218	0.000	2	18980	12	1452	30031	0.59904	0.02954	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_152-contigs.fa
59	89390	0.000	21	1498	52	1040	6378	0.36664	0.05646	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_153-contigs.fa
1231	5539863	0.000	196	7077	822	1827	47458	0.51215	0.01552	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_154-contigs.fa
2	2221	0.000	1	1124	2	1097	1124	0.35750	0.00725	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_155-contigs.fa
20	28616	0.000	8	1374	18	1037	3693	0.52065	0.04496	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_156-contigs.fa
52	70224	0.000	21	1330	46	1036	2661	0.49395	0.05718	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_157-contigs.fa
639	1917679	0.000	134	3688	475	1364	33056	0.29287	0.03908	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_158-contigs.fa
239	481818	0.000	70	2030	195	1136	23214	0.41063	0.03097	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_159-contigs.fa
1	2031	0.000	1	2031	1	2031	2031	0.48055	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_15-contigs.fa
231	391156	0.000	73	1739	193	1074	9239	0.45477	0.05097	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_160-contigs.fa
1703	2394493	0.000	675	1370	1471	1059	4260	0.36828	0.02205	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_161-contigs.fa
23	35361	0.000	9	1429	20	1065	3492	0.43868	0.04480	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_162-contigs.fa
890	2392188	0.000	224	3163	684	1361	20752	0.62151	0.03153	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_163-contigs.fa
10	36385	0.000	2	5580	7	1577	15313	0.46395	0.02586	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_164-contigs.fa
3289	5530168	0.000	1063	1638	2760	1083	13741	0.50353	0.05873	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_165-contigs.fa
62	306648	0.000	8	9025	40	1718	36965	0.27892	0.03886	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_166-contigs.fa
185	1306520	0.000	14	26621	105	2382	131336	0.31973	0.02839	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_167-contigs.fa
125	160622	0.000	53	1258	110	1034	2502	0.35168	0.02470	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_168-contigs.fa
372	835731	0.000	93	2364	298	1202	16986	0.33626	0.04550	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/13m_Bin_169-contigs.fa
